id_observacion,fecha,semana,id_area,rol_observador_id,rol_observado_id,tarea_id,tipo_observacion,estado,riesgo_id,is_control_critico,control_critico_id
OBS_000556,2025-01-01,8,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_016,OPG,OPG+,,False,
OBS_000557,2025-01-01,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_005,OPG,OPG+,,False,
OBS_000561,2025-01-01,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_017,OPG,OPG+,,False,
OBS_000562,2025-01-01,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_008,OPG,OPG+,,False,
OBS_000563,2025-01-01,8,STM,STM_ROL_06,STM_ROL_06,STM_TA_010,OPG,OPG-,,False,
OBS_000564,2025-01-01,8,STM,STM_ROL_07,STM_ROL_07,STM_TA_017,OPG,OPG+,,False,
OBS_000565,2025-01-01,8,TME,TME_ROL_02,TME_ROL_02,TME_TA_002,OPG,OPG+,,False,
OBS_000569,2025-01-02,8,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_007,OPG,OPG+,,False,
OBS_000570,2025-01-02,8,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_001,OPG,OPG+,,False,
OBS_001047,2025-01-02,8,CHP,CHP_ROL_06,CHP_ROL_05,CHP_TA_011,OCC,OCC+,R03,True,R03CM03
OBS_001050,2025-01-02,8,CHP,CHP_ROL_06,CHP_ROL_07,CHP_TA_006,OCC,OCC+,R03,True,R03CP03
OBS_000566,2025-01-02,8,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_017,OPG,OPG+,,False,
OBS_000567,2025-01-02,8,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,False,
OBS_000568,2025-01-02,8,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_011,OPG,OPG+,,False,
OBS_000571,2025-01-02,8,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_007,OPG,OPG+,,False,
OBS_000572,2025-01-02,8,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_017,OPG,OPG+,,False,
OBS_000573,2025-01-02,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_002,OPG,OPG+,,False,
OBS_001046,2025-01-02,8,PLC,PLC_ROL_01,PLC_ROL_02,PLC_TA_014,OCC,OCC+,R03,True,R03CM01
OBS_000574,2025-01-02,8,STM,STM_ROL_05,STM_ROL_05,STM_TA_018,OPG,OPG+,,False,
OBS_000575,2025-01-02,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_004,OPG,OPG+,,False,
OBS_000576,2025-01-02,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_002,OPG,OPG+,,False,
OBS_000577,2025-01-02,8,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG-,,False,
OBS_000578,2025-01-02,8,TME,TME_ROL_05,TME_ROL_05,TME_TA_016,OPG,OPG+,,False,
OBS_000581,2025-01-03,8,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_014,OPG,OPG+,,False,
OBS_000582,2025-01-03,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_017,OPG,OPG+,,False,
OBS_000583,2025-01-03,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_010,OPG,OPG-,,False,
OBS_001055,2025-01-03,8,CHP,CHP_ROL_07,CHP_ROL_02,CHP_TA_011,OCC,OCC+,R02,True,R02CM04
OBS_000579,2025-01-03,8,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_010,OPG,OPG+,,False,
OBS_000580,2025-01-03,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_022,OPG,OPG+,,False,
OBS_001058,2025-01-03,8,MRA,MRA_ROL_07,MRA_ROL_02,MRA_TA_020,OCC,OCC+,R02,True,R02CP04
OBS_001061,2025-01-03,8,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_022,OCC,OCC+,R01,True,R01CM03
OBS_000584,2025-01-03,8,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_007,OPG,OPG+,,False,
OBS_000585,2025-01-03,8,STM,STM_ROL_04,STM_ROL_04,STM_TA_012,OPG,OPG+,,False,
OBS_000586,2025-01-03,8,STM,STM_ROL_05,STM_ROL_05,STM_TA_006,OPG,OPG-,,False,
OBS_001053,2025-01-03,8,STM,STM_ROL_02,STM_ROL_06,STM_TA_018,OCC,OCC+,R03,True,R03CM01
OBS_000587,2025-01-03,8,TME,TME_ROL_04,TME_ROL_04,TME_TA_016,OPG,OPG+,,False,
OBS_000588,2025-01-03,8,TME,TME_ROL_01,TME_ROL_01,TME_TA_001,OPG,OPG+,,False,
OBS_000591,2025-01-04,8,CHP,CHP_ROL_04,CHP_ROL_04,CHP_TA_015,OPG,OPG+,,False,
OBS_000592,2025-01-04,8,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_009,OPG,OPG+,,False,
OBS_000593,2025-01-04,8,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_006,OPG,OPG+,,False,
OBS_000589,2025-01-04,8,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_005,OPG,OPG+,,False,
OBS_000590,2025-01-04,8,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_004,OPG,OPG+,,False,
OBS_001054,2025-01-04,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_008,OCC,OCC+,R02,True,R02CM03
OBS_000594,2025-01-04,8,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_011,OPG,OPG+,,False,
OBS_000595,2025-01-04,8,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_004,OPG,OPG+,,False,
OBS_001051,2025-01-04,8,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_001,OCC,OCC+,R03,True,R03CP05
OBS_000596,2025-01-04,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,False,
OBS_001057,2025-01-04,8,STM,STM_ROL_02,STM_ROL_08,STM_TA_011,OCC,OCC-,R02,True,R02CM04
OBS_000597,2025-01-04,8,TME,TME_ROL_06,TME_ROL_06,TME_TA_012,OPG,OPG+,,False,
OBS_000602,2025-01-05,8,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_004,OPG,OPG-,,False,
OBS_000603,2025-01-05,8,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_006,OPG,OPG-,,False,
OBS_000604,2025-01-05,8,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_019,OPG,OPG+,,False,
OBS_001048,2025-01-05,8,CHP,CHP_ROL_08,CHP_ROL_03,CHP_TA_003,OCC,OCC-,R03,True,R03CC03
OBS_000598,2025-01-05,8,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_003,OPG,OPG+,,False,
OBS_000599,2025-01-05,8,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_006,OPG,OPG-,,False,
OBS_000600,2025-01-05,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_015,OPG,OPG+,,False,
OBS_000601,2025-01-05,8,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_016,OPG,OPG+,,False,
OBS_000605,2025-01-05,8,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_013,OPG,OPG+,,False,
OBS_001049,2025-01-05,8,PLC,PLC_ROL_08,PLC_ROL_05,PLC_TA_015,OCC,OCC+,R03,True,R03CC04
OBS_000606,2025-01-05,8,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,False,
OBS_000607,2025-01-05,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_004,OPG,OPG+,,False,
OBS_000608,2025-01-05,8,STM,STM_ROL_08,STM_ROL_08,STM_TA_002,OPG,OPG-,,False,
OBS_000609,2025-01-05,8,TME,TME_ROL_06,TME_ROL_06,TME_TA_001,OPG,OPG+,,False,
OBS_000610,2025-01-05,8,TME,TME_ROL_04,TME_ROL_04,TME_TA_011,OPG,OPG+,,False,
OBS_000611,2025-01-05,8,TME,TME_ROL_02,TME_ROL_02,TME_TA_014,OPG,OPG+,,False,
OBS_000614,2025-01-06,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_001,OPG,OPG+,,False,
OBS_000615,2025-01-06,9,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_017,OPG,OPG+,,False,
OBS_000616,2025-01-06,9,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG-,,False,
OBS_000612,2025-01-06,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_012,OPG,OPG+,,False,
OBS_000613,2025-01-06,9,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_005,OPG,OPG+,,False,
OBS_000617,2025-01-06,9,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_008,OPG,OPG+,,False,
OBS_000618,2025-01-06,9,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_002,OPG,OPG+,,False,
OBS_001065,2025-01-06,9,PLC,PLC_ROL_07,PLC_ROL_12,PLC_TA_019,OCC,OCC-,R03,True,R03CP02
OBS_001073,2025-01-06,9,PLC,PLC_ROL_02,PLC_ROL_10,PLC_TA_016,OCC,OCC+,R02,True,R02CP06
OBS_000619,2025-01-06,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,False,
OBS_000620,2025-01-06,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_015,OPG,OPG+,,False,
OBS_000621,2025-01-06,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_003,OPG,OPG+,,False,
OBS_000622,2025-01-06,9,TME,TME_ROL_06,TME_ROL_06,TME_TA_004,OPG,OPG+,,False,
OBS_000623,2025-01-06,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_004,OPG,OPG+,,False,
OBS_000626,2025-01-07,9,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_011,OPG,OPG+,,False,
OBS_000627,2025-01-07,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_008,OPG,OPG+,,False,
OBS_000628,2025-01-07,9,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_018,OPG,OPG+,,False,
OBS_001068,2025-01-07,9,CHP,CHP_ROL_03,CHP_ROL_01,CHP_TA_003,OCC,OCC-,R03,True,R03CC05
OBS_000624,2025-01-07,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_003,OPG,OPG+,,False,
OBS_000625,2025-01-07,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_017,OPG,OPG+,,False,
OBS_000629,2025-01-07,9,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_012,OPG,OPG+,,False,
OBS_000630,2025-01-07,9,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_004,OPG,OPG+,,False,
OBS_000631,2025-01-07,9,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_001,OPG,OPG+,,False,
OBS_000632,2025-01-07,9,STM,STM_ROL_05,STM_ROL_05,STM_TA_018,OPG,OPG+,,False,
OBS_000633,2025-01-07,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_002,OPG,OPG+,,False,
OBS_000634,2025-01-07,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_005,OPG,OPG+,,False,
OBS_001067,2025-01-07,9,STM,STM_ROL_07,STM_ROL_06,STM_TA_014,OCC,OCC+,R03,True,R03CP01
OBS_001070,2025-01-07,9,STM,STM_ROL_07,STM_ROL_03,STM_TA_015,OCC,OCC+,R02,True,R02CM03
OBS_000635,2025-01-07,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_004,OPG,OPG+,,False,
OBS_000636,2025-01-07,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_007,OPG,OPG-,,False,
OBS_000637,2025-01-07,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_007,OPG,OPG+,,False,
OBS_000640,2025-01-08,9,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_015,OPG,OPG+,,False,
OBS_000641,2025-01-08,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_005,OPG,OPG+,,False,
OBS_000642,2025-01-08,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_017,OPG,OPG+,,False,
OBS_001062,2025-01-08,9,CHP,CHP_ROL_07,CHP_ROL_06,CHP_TA_003,OCC,OCC-,R03,True,R03CP04
OBS_000638,2025-01-08,9,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_004,OPG,OPG+,,False,
OBS_000639,2025-01-08,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_021,OPG,OPG+,,False,
OBS_000643,2025-01-08,9,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_019,OPG,OPG+,,False,
OBS_000644,2025-01-08,9,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_006,OPG,OPG+,,False,
OBS_000645,2025-01-08,9,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_005,OPG,OPG-,,False,
OBS_001064,2025-01-08,9,PLC,PLC_ROL_12,PLC_ROL_09,PLC_TA_012,OCC,OCC-,R03,True,R03CC01
OBS_000646,2025-01-08,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_017,OPG,OPG+,,False,
OBS_000647,2025-01-08,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_008,OPG,OPG+,,False,
OBS_000648,2025-01-08,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_010,OPG,OPG+,,False,
OBS_000649,2025-01-08,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_014,OPG,OPG+,,False,
OBS_000654,2025-01-09,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_018,OPG,OPG+,,False,
OBS_000650,2025-01-09,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,False,
OBS_000651,2025-01-09,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_007,OPG,OPG+,,False,
OBS_000652,2025-01-09,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_022,OPG,OPG+,,False,
OBS_000653,2025-01-09,9,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_021,OPG,OPG+,,False,
OBS_000655,2025-01-09,9,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_004,OPG,OPG+,,False,
OBS_000656,2025-01-09,9,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_016,OPG,OPG+,,False,
OBS_000657,2025-01-09,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_018,OPG,OPG+,,False,
OBS_000658,2025-01-09,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_001,OPG,OPG+,,False,
OBS_000659,2025-01-09,9,STM,STM_ROL_01,STM_ROL_01,STM_TA_013,OPG,OPG-,,False,
OBS_001066,2025-01-09,9,STM,STM_ROL_07,STM_ROL_07,STM_TA_018,OCC,OCC-,R03,True,R03CM01
OBS_000660,2025-01-09,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_007,OPG,OPG+,,False,
OBS_000661,2025-01-09,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_010,OPG,OPG+,,False,
OBS_000662,2025-01-09,9,TME,TME_ROL_03,TME_ROL_03,TME_TA_002,OPG,OPG+,,False,
OBS_001072,2025-01-09,9,TME,TME_ROL_05,TME_ROL_07,TME_TA_012,OCC,OCC+,R02,True,R02CP02
OBS_000666,2025-01-10,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG+,,False,
OBS_001071,2025-01-10,9,CHP,CHP_ROL_06,CHP_ROL_04,CHP_TA_006,OCC,OCC-,R02,True,R02CM01
OBS_000663,2025-01-10,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_018,OPG,OPG-,,False,
OBS_000664,2025-01-10,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_004,OPG,OPG+,,False,
OBS_000665,2025-01-10,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_021,OPG,OPG+,,False,
OBS_001063,2025-01-10,9,MRA,MRA_ROL_03,MRA_ROL_05,MRA_TA_002,OCC,OCC-,R03,True,R03CM01
OBS_001075,2025-01-10,9,MRA,MRA_ROL_05,MRA_ROL_01,MRA_TA_011,OCC,OCC+,R01,True,R01CC03
OBS_000667,2025-01-10,9,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_013,OPG,OPG+,,False,
OBS_000668,2025-01-10,9,STM,STM_ROL_06,STM_ROL_06,STM_TA_018,OPG,OPG-,,False,
OBS_000669,2025-01-10,9,STM,STM_ROL_05,STM_ROL_05,STM_TA_007,OPG,OPG+,,False,
OBS_000670,2025-01-10,9,STM,STM_ROL_08,STM_ROL_08,STM_TA_008,OPG,OPG+,,False,
OBS_001076,2025-01-10,9,STM,STM_ROL_06,STM_ROL_07,STM_TA_012,OCC,OCC+,R01,True,R01CM04
OBS_000671,2025-01-10,9,TME,TME_ROL_06,TME_ROL_06,TME_TA_007,OPG,OPG+,,False,
OBS_000672,2025-01-10,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_010,OPG,OPG+,,False,
OBS_000673,2025-01-10,9,TME,TME_ROL_02,TME_ROL_02,TME_TA_006,OPG,OPG+,,False,
OBS_000678,2025-01-11,9,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_005,OPG,OPG+,,False,
OBS_000674,2025-01-11,9,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_013,OPG,OPG-,,False,
OBS_000675,2025-01-11,9,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,False,
OBS_000676,2025-01-11,9,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_019,OPG,OPG+,,False,
OBS_000677,2025-01-11,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_011,OPG,OPG+,,False,
OBS_001069,2025-01-11,9,MRA,MRA_ROL_07,MRA_ROL_03,MRA_TA_003,OCC,OCC-,R03,True,R03CM04
OBS_001074,2025-01-11,9,MRA,MRA_ROL_08,MRA_ROL_02,MRA_TA_017,OCC,OCC-,R02,True,R02CP03
OBS_000679,2025-01-11,9,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_010,OPG,OPG+,,False,
OBS_000680,2025-01-11,9,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_018,OPG,OPG+,,False,
OBS_000681,2025-01-11,9,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_011,OPG,OPG+,,False,
OBS_000682,2025-01-11,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,False,
OBS_000683,2025-01-11,9,TME,TME_ROL_07,TME_ROL_07,TME_TA_003,OPG,OPG+,,False,
OBS_000684,2025-01-11,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_011,OPG,OPG+,,False,
OBS_000685,2025-01-11,9,TME,TME_ROL_05,TME_ROL_05,TME_TA_007,OPG,OPG+,,False,
OBS_000690,2025-01-12,9,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_004,OPG,OPG+,,False,
OBS_000691,2025-01-12,9,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG-,,False,
OBS_000686,2025-01-12,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_018,OPG,OPG+,,False,
OBS_000687,2025-01-12,9,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_004,OPG,OPG+,,False,
OBS_000688,2025-01-12,9,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_008,OPG,OPG+,,False,
OBS_000689,2025-01-12,9,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_002,OPG,OPG+,,False,
OBS_001077,2025-01-12,9,MRA,MRA_ROL_05,MRA_ROL_01,MRA_TA_021,OCC,OCC+,R01,True,R01CP04
OBS_000692,2025-01-12,9,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_017,OPG,OPG+,,False,
OBS_000693,2025-01-12,9,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_016,OPG,OPG-,,False,
OBS_000694,2025-01-12,9,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_007,OPG,OPG+,,False,
OBS_000695,2025-01-12,9,STM,STM_ROL_02,STM_ROL_02,STM_TA_006,OPG,OPG+,,False,
OBS_000696,2025-01-12,9,TME,TME_ROL_01,TME_ROL_01,TME_TA_003,OPG,OPG+,,False,
OBS_000697,2025-01-12,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,False,
OBS_000698,2025-01-12,9,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,False,
OBS_000701,2025-01-13,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_009,OPG,OPG+,,False,
OBS_001079,2025-01-13,10,CHP,CHP_ROL_05,CHP_ROL_03,CHP_TA_020,OCC,OCC+,R03,True,R03CP03
OBS_000699,2025-01-13,10,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_001,OPG,OPG+,,False,
OBS_000700,2025-01-13,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_002,OPG,OPG-,,False,
OBS_000702,2025-01-13,10,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_009,OPG,OPG+,,False,
OBS_000703,2025-01-13,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_013,OPG,OPG+,,False,
OBS_000704,2025-01-13,10,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_013,OPG,OPG+,,False,
OBS_000705,2025-01-13,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,False,
OBS_000706,2025-01-13,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,False,
OBS_000707,2025-01-13,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_010,OPG,OPG+,,False,
OBS_000708,2025-01-13,10,TME,TME_ROL_02,TME_ROL_02,TME_TA_010,OPG,OPG+,,False,
OBS_000709,2025-01-13,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG+,,False,
OBS_000714,2025-01-14,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_004,OPG,OPG-,,False,
OBS_000715,2025-01-14,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_018,OPG,OPG+,,False,
OBS_000716,2025-01-14,10,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_010,OPG,OPG+,,False,
OBS_000710,2025-01-14,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,False,
OBS_000711,2025-01-14,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_005,OPG,OPG+,,False,
OBS_000712,2025-01-14,10,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_021,OPG,OPG-,,False,
OBS_000713,2025-01-14,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_001,OPG,OPG+,,False,
OBS_000717,2025-01-14,10,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_012,OPG,OPG+,,False,
OBS_000718,2025-01-14,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_017,OPG,OPG-,,False,
OBS_000719,2025-01-14,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_008,OPG,OPG+,,False,
OBS_000720,2025-01-14,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_004,OPG,OPG+,,False,
OBS_000721,2025-01-14,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_018,OPG,OPG+,,False,
OBS_000722,2025-01-14,10,TME,TME_ROL_02,TME_ROL_02,TME_TA_010,OPG,OPG+,,False,
OBS_000723,2025-01-14,10,TME,TME_ROL_05,TME_ROL_05,TME_TA_004,OPG,OPG+,,False,
OBS_000724,2025-01-14,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_011,OPG,OPG+,,False,
OBS_000729,2025-01-15,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_011,OPG,OPG+,,False,
OBS_000730,2025-01-15,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_001,OPG,OPG+,,False,
OBS_000731,2025-01-15,10,CHP,CHP_ROL_04,CHP_ROL_04,CHP_TA_014,OPG,OPG+,,False,
OBS_001080,2025-01-15,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_015,OCC,OCC+,R03,True,R03CC04
OBS_001086,2025-01-15,10,CHP,CHP_ROL_05,CHP_ROL_08,CHP_TA_013,OCC,OCC-,R02,True,R02CC01
OBS_000725,2025-01-15,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_004,OPG,OPG+,,False,
OBS_000726,2025-01-15,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_007,OPG,OPG+,,False,
OBS_000727,2025-01-15,10,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_011,OPG,OPG+,,False,
OBS_000728,2025-01-15,10,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_019,OPG,OPG+,,False,
OBS_000732,2025-01-15,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_011,OPG,OPG+,,False,
OBS_000733,2025-01-15,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_015,OPG,OPG+,,False,
OBS_001081,2025-01-15,10,PLC,PLC_ROL_08,PLC_ROL_03,PLC_TA_017,OCC,OCC+,R03,True,R03CP02
OBS_000734,2025-01-15,10,STM,STM_ROL_08,STM_ROL_08,STM_TA_018,OPG,OPG-,,False,
OBS_000735,2025-01-15,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_009,OPG,OPG+,,False,
OBS_000736,2025-01-15,10,TME,TME_ROL_04,TME_ROL_04,TME_TA_009,OPG,OPG+,,False,
OBS_000741,2025-01-16,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_008,OPG,OPG+,,False,
OBS_000742,2025-01-16,10,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_005,OPG,OPG+,,False,
OBS_001085,2025-01-16,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_016,OCC,OCC-,R03,True,R03CP02
OBS_000737,2025-01-16,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_003,OPG,OPG+,,False,
OBS_000738,2025-01-16,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_019,OPG,OPG+,,False,
OBS_000739,2025-01-16,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_002,OPG,OPG+,,False,
OBS_000740,2025-01-16,10,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_021,OPG,OPG+,,False,
OBS_000743,2025-01-16,10,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_013,OPG,OPG+,,False,
OBS_000744,2025-01-16,10,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_008,OPG,OPG+,,False,
OBS_000745,2025-01-16,10,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_006,OPG,OPG+,,False,
OBS_000746,2025-01-16,10,STM,STM_ROL_08,STM_ROL_08,STM_TA_006,OPG,OPG+,,False,
OBS_001078,2025-01-16,10,STM,STM_ROL_01,STM_ROL_05,STM_TA_016,OCC,OCC+,R03,True,R03CP04
OBS_000747,2025-01-16,10,TME,TME_ROL_03,TME_ROL_03,TME_TA_016,OPG,OPG+,,False,
OBS_000748,2025-01-16,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_008,OPG,OPG+,,False,
OBS_000749,2025-01-16,10,TME,TME_ROL_04,TME_ROL_04,TME_TA_003,OPG,OPG+,,False,
OBS_000752,2025-01-17,10,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_002,OPG,OPG+,,False,
